Match_id,League_id,Season,Stage,Date,home_team_api_id,away_team_api_id,Result,B365H,B365D,B365A,HomeTeam_buildUpPlaySpeed,HomeTeam_buildUpPlayPassing,HomeTeam_chanceCreationShooting,HomeTeam_defencePressure,AwayTeam_buildUpPlaySpeed,AwayTeam_buildUpPlayPassing,AwayTeam_chanceCreationShooting,AwayTeam_defencePressure
1972,1729,2008/2009,31,2009-04-05,8668,8528,0,1.72,3.4,5.5,60,65,45,40,70,70,50,35
1973,1729,2008/2009,31,2009-04-04,10261,8455,2,5,3.6,1.72,70,60,60,45,70,60,70,30
1974,1729,2008/2009,31,2009-04-04,8655,8586,0,2.62,3.25,2.75,55,70,55,45,70,50,50,50
1975,1729,2008/2009,31,2009-04-04,9879,8650,2,6,3.75,1.61,60,70,50,40,50,35,70,40
1976,1729,2008/2009,31,2009-04-04,8559,8549,0,2.1,3.3,3.6,55,70,45,35,70,70,50,30
1977,1729,2008/2009,31,2009-04-04,8659,10194,2,2.2,3.25,3.4,65,40,55,70,65,70,55,35
1978,1729,2008/2009,31,2009-04-04,8667,8462,1,2.62,3.25,2.75,65,60,55,70,70,70,55,40
1979,1729,2008/2009,32,2009-04-11,8650,8655,0,1.33,4.75,11,50,35,70,40,55,70,55,45
1980,1729,2008/2009,32,2009-04-11,8472,10260,2,7.5,4,1.5,60,70,55,35,70,45,65,40
1981,1729,2008/2009,32,2009-04-11,8586,8654,0,1.73,3.5,5.5,70,50,50,50,58,30,50,30
1982,1729,2008/2009,32,2009-04-12,10252,8668,1,2.2,3.25,3.5,70,59,50,30,60,65,45,40
1983,1729,2008/2009,32,2009-04-11,8549,8667,0,2.1,3.3,3.75,70,70,50,30,65,60,55,70
1984,1729,2008/2009,32,2009-04-12,8456,9879,2,1.91,3.4,4.33,70,60,70,45,60,70,50,40
1985,1729,2008/2009,32,2009-04-11,8462,8659,1,1.73,3.5,5.5,70,70,55,40,65,40,55,70
1986,1729,2008/2009,32,2009-04-11,10194,10261,1,2.5,3.25,2.88,65,70,55,35,70,60,60,45
1987,1729,2008/2009,32,2009-04-11,8528,9825,2,5.25,3.5,1.73,70,70,50,35,66,30,35,30
1988,1729,2008/2009,32,2009-04-11,8455,8559,0,1.25,5.5,15,70,60,70,30,55,70,45,35
1989,1729,2008/2009,33,2009-04-21,8650,9825,1,1.72,3.6,5,50,35,70,40,66,30,35,30
1990,1729,2008/2009,33,2009-04-18,8472,8667,0,1.91,3.4,4.2,60,70,55,35,65,60,55,70
1991,1729,2008/2009,33,2009-04-19,8586,10261,0,1.67,3.6,5.5,70,50,50,50,70,60,60,45
1992,1729,2008/2009,33,2009-04-18,10252,8654,1,1.67,3.6,5.5,70,59,50,30,58,30,50,30
1993,1729,2008/2009,33,2009-04-18,8549,9879,1,2.25,3.25,3.3,70,70,50,30,60,70,50,40
1994,1729,2008/2009,33,2009-04-19,8456,8659,0,1.57,3.8,6.5,70,60,70,45,65,40,55,70
1995,1729,2008/2009,33,2009-04-18,8462,8559,0,2.1,3.3,3.6,70,70,55,40,55,70,45,35
1996,1729,2008/2009,33,2009-04-18,10194,8655,0,2.4,3.25,3,65,70,55,35,55,70,55,45
1997,1729,2008/2009,33,2009-05-13,8528,10260,2,12,5,1.3,70,70,50,35,70,45,65,40
1998,1729,2008/2009,33,2009-04-22,8455,8668,1,1.44,4.2,8.5,70,60,70,30,60,65,45,40
1999,1729,2008/2009,34,2009-04-25,10260,8586,0,1.44,4,9,70,45,65,40,70,50,50,50
2000,1729,2008/2009,34,2009-04-26,9825,8549,0,1.5,4.2,7.5,66,30,35,30,70,70,50,30
2001,1729,2008/2009,34,2009-04-25,8654,8455,2,4.75,3.3,1.85,58,30,50,30,70,60,70,30
2002,1729,2008/2009,34,2009-04-25,8668,8456,2,1.83,3.5,4.5,60,65,45,40,70,60,70,45
2003,1729,2008/2009,34,2009-04-27,10261,8462,1,2,3.5,3.75,70,60,60,45,70,70,55,40
2004,1729,2008/2009,34,2009-04-26,8655,8528,0,1.9,3.4,4.2,55,70,55,45,70,70,50,35
2005,1729,2008/2009,34,2009-04-25,9879,10194,0,1.75,3.5,5,60,70,50,40,65,70,55,35
2006,1729,2008/2009,34,2009-04-25,8559,10252,1,3.1,3.3,2.37,55,70,45,35,70,59,50,30
2007,1729,2008/2009,34,2009-04-25,8659,8472,0,2.5,3.3,2.87,65,40,55,70,60,70,55,35
2008,1729,2008/2009,34,2009-04-25,8667,8650,2,10,4.5,1.36,65,60,55,70,50,35,70,40
2009,1729,2008/2009,35,2009-05-03,8650,10261,0,1.25,5.5,13,50,35,70,40,70,60,60,45
2010,1729,2008/2009,35,2009-05-03,8472,8668,2,2.5,3.25,2.9,60,70,55,35,60,65,45,40
2011,1729,2008/2009,35,2009-05-02,8586,8659,0,1.5,4,7,70,50,50,50,65,40,55,70
2012,1729,2008/2009,35,2009-05-04,10252,8667,0,1.53,3.8,7,70,59,50,30,65,60,55,70
2013,1729,2008/2009,35,2009-05-02,8549,10260,2,6.5,3.8,1.57,70,70,50,30,70,45,65,40
2014,1729,2008/2009,35,2009-05-02,8456,8655,0,2,3.3,4,70,60,70,45,55,70,55,45
2015,1729,2008/2009,35,2009-05-02,8462,9825,2,3.2,3.3,2.3,70,70,55,40,66,30,35,30
2016,1729,2008/2009,35,2009-05-02,10194,8654,2,2.37,3.25,3.1,65,70,55,35,58,30,50,30
2017,1729,2008/2009,35,2009-05-02,8528,8559,1,2.1,3.25,3.75,70,70,50,35,55,70,45,35
2018,1729,2008/2009,35,2009-05-02,8455,9879,0,1.53,3.8,7,70,60,70,30,60,70,50,40
2019,1729,2008/2009,36,2009-05-10,10260,8456,0,1.36,4.75,9.5,70,45,65,40,70,60,70,45
2020,1729,2008/2009,36,2009-05-10,9825,8455,2,2.6,3.25,2.8,66,30,35,30,70,60,70,30
2021,1729,2008/2009,36,2009-05-09,8654,8650,2,6.5,3.8,1.57,58,30,50,30,50,35,70,40
2022,1729,2008/2009,36,2009-05-09,8668,8586,1,2.3,3.3,3.2,60,65,45,40,70,50,50,50
2023,1729,2008/2009,36,2009-05-11,10261,8549,0,2,3.4,3.8,70,60,60,45,70,70,50,30
2024,1729,2008/2009,36,2009-05-09,8655,8462,0,2,3.25,4,55,70,55,45,70,70,55,40
2025,1729,2008/2009,36,2009-05-09,9879,10252,0,2.62,3.25,2.75,60,70,50,40,70,59,50,30
2026,1729,2008/2009,36,2009-05-09,8559,8472,1,2.2,3.25,3.5,55,70,45,35,60,70,55,35
2027,1729,2008/2009,36,2009-05-09,8659,8528,0,2.4,3.4,2.9,65,40,55,70,70,70,50,35
2028,1729,2008/2009,36,2009-05-09,8667,10194,2,2.1,3.3,3.6,65,60,55,70,65,70,55,35
2029,1729,2008/2009,37,2009-05-16,10260,9825,1,1.67,3.5,6,70,45,65,40,66,30,35,30
2030,1729,2008/2009,37,2009-05-16,8586,8456,0,1.83,3.5,4.5,70,50,50,50,70,60,70,45
2031,1729,2008/2009,37,2009-05-16,8668,8654,0,1.73,3.6,5,60,65,45,40,58,30,50,30
2032,1729,2008/2009,37,2009-05-16,8549,10252,1,2.5,3.4,2.75,70,70,50,30,70,59,50,30
2033,1729,2008/2009,37,2009-05-16,10261,9879,2,1.91,3.5,4,70,60,60,45,60,70,50,40
2034,1729,2008/2009,37,2009-05-16,8559,8667,1,2.2,3.3,3.4,55,70,45,35,65,60,55,70
2035,1729,2008/2009,37,2009-05-17,8659,8650,2,7,5,1.4,65,40,55,70,50,35,70,40
2036,1729,2008/2009,37,2009-05-18,8462,8472,0,2.1,3.2,3.75,70,70,55,40,60,70,55,35
2037,1729,2008/2009,37,2009-05-16,10194,8528,0,2.2,3.25,3.4,65,70,55,35,70,70,50,35
2038,1729,2008/2009,37,2009-05-17,8455,8655,0,1.3,5,11,70,60,70,30,55,70,55,45
2039,1729,2008/2009,38,2009-05-24,9825,10194,0,1.33,5,10,66,30,35,30,65,70,55,35
2040,1729,2008/2009,38,2009-05-24,8650,8586,0,1.53,4,6.5,50,35,70,40,70,50,50,50
2041,1729,2008/2009,38,2009-05-24,8472,8455,2,4,3.6,1.91,60,70,55,35,70,60,70,30
2042,1729,2008/2009,38,2009-05-24,8654,8549,0,2.25,3.4,3.2,58,30,50,30,70,70,50,30
2043,1729,2008/2009,38,2009-05-24,10252,10261,0,2.3,3.4,3.1,70,59,50,30,70,60,60,45
2044,1729,2008/2009,38,2009-05-24,8456,8559,0,1.73,3.6,5,70,60,70,45,55,70,45,35
2045,1729,2008/2009,38,2009-05-24,8655,8659,1,1.83,3.5,4.5,55,70,55,45,65,40,55,70
2046,1729,2008/2009,38,2009-05-24,9879,8668,2,2.1,3.3,3.6,60,70,50,40,60,65,45,40
2047,1729,2008/2009,38,2009-05-24,8667,10260,2,3,3.5,2.3,65,60,55,70,70,45,65,40
2048,1729,2008/2009,38,2009-05-24,8528,8462,0,2.1,3.4,3.5,70,70,50,35,70,70,55,40
2049,1729,2008/2009,4,2008-09-13,8650,10260,0,3,3,2.6,50,35,70,40,70,45,65,40
2050,1729,2008/2009,4,2008-09-15,8586,10252,2,2.1,3.3,3.6,70,50,50,50,70,59,50,30
2051,1729,2008/2009,4,2008-09-13,10261,8667,2,1.62,3.75,5.75,70,60,60,45,65,60,55,70
2052,1729,2008/2009,4,2008-09-13,8456,8455,2,4.33,3.3,1.91,70,60,70,45,70,60,70,30
2053,1729,2008/2009,4,2008-09-13,8655,9825,2,4.5,3.5,1.83,55,70,55,45,66,30,35,30
2054,1729,2008/2009,4,2008-09-13,9879,8559,0,2.25,3.3,3.3,60,70,50,40,55,70,45,35
2055,1729,2008/2009,4,2008-09-13,8659,8654,0,2.4,3.25,3,65,40,55,70,58,30,50,30
2056,1729,2008/2009,4,2008-09-13,8462,8549,0,2,3.5,3.75,70,70,55,40,70,70,50,30
2057,1729,2008/2009,4,2008-09-14,10194,8668,2,3.4,3.4,2.2,65,70,55,35,60,65,45,40
2058,1729,2008/2009,4,2008-09-13,8528,8472,1,2.05,3.3,4,70,70,50,35,60,70,55,35
2059,1729,2008/2009,5,2008-09-20,8650,10194,1,1.2,6.5,15,50,35,70,40,65,70,55,35
2060,1729,2008/2009,5,2008-09-20,8472,8549,0,2.38,3.1,3.2,60,70,55,35,70,70,50,30
2061,1729,2008/2009,5,2008-09-21,8586,8528,1,1.73,3.6,5,70,50,50,50,70,70,50,35
2062,1729,2008/2009,5,2008-09-20,8654,10261,0,2.1,3.3,3.6,58,30,50,30,70,60,60,45
2063,1729,2008/2009,5,2008-09-21,8456,8462,0,2,3.3,4,70,60,70,45,70,70,55,40
2064,1729,2008/2009,5,2008-09-20,8655,9879,0,2.1,3.3,3.6,55,70,55,45,60,70,50,40
2065,1729,2008/2009,5,2008-09-20,8559,9825,2,6.5,3.75,1.57,55,70,45,35,66,30,35,30
2066,1729,2008/2009,5,2008-09-21,8659,10252,2,3.25,3.3,2.25,65,40,55,70,70,59,50,30
2067,1729,2008/2009,5,2008-09-21,8667,8668,1,3.1,3.4,2.3,65,60,55,70,60,65,45,40
2068,1729,2008/2009,5,2008-09-21,8455,10260,1,2.2,3.1,3.6,70,60,70,30,70,45,65,40
2069,1729,2008/2009,6,2008-09-27,10260,8559,0,1.22,6,15,70,45,65,40,55,70,45,35
2070,1729,2008/2009,6,2008-09-27,9825,8667,2,1.2,6,17,66,30,35,30,65,60,55,70
2071,1729,2008/2009,6,2008-09-27,10252,8472,0,1.57,3.75,6.5,70,59,50,30,60,70,55,35
2072,1729,2008/2009,6,2008-09-27,8668,8650,2,3.75,3.25,2.1,60,65,45,40,50,35,70,40
2073,1729,2008/2009,6,2008-09-27,8549,8659,2,1.8,3.4,5,70,70,50,30,65,40,55,70
2074,1729,2008/2009,6,2008-09-27,10261,8655,2,2.6,3.3,2.75,70,60,60,45,55,70,55,45
2075,1729,2008/2009,6,2008-09-27,9879,8654,2,2.3,3.25,3.2,60,70,50,40,58,30,50,30
2076,1729,2008/2009,6,2008-09-28,8462,8586,0,2.5,3.25,3,70,70,55,40,70,50,50,50
2077,1729,2008/2009,6,2008-09-27,10194,8455,2,9,4.75,1.36,65,70,55,35,70,60,70,30
2078,1729,2008/2009,6,2008-09-28,8528,8456,0,3,3.3,2.38,70,70,50,35,70,60,70,45
2079,1729,2008/2009,7,2008-10-04,8472,9825,1,6,3.75,1.62,60,70,55,35,66,30,35,30
2080,1729,2008/2009,7,2008-10-05,8586,8667,2,1.73,3.75,4.75,70,50,50,50,65,60,55,70
2081,1729,2008/2009,7,2008-10-05,8654,8559,2,1.83,3.4,4.75,58,30,50,30,55,70,45,35
2082,1729,2008/2009,7,2008-10-05,8668,10261,1,1.73,3.6,5,60,65,45,40,70,60,60,45
2083,1729,2008/2009,7,2008-10-05,8456,8650,2,3.2,3.3,2.25,70,60,70,45,50,35,70,40
2084,1729,2008/2009,7,2008-10-04,8655,10260,2,6,3.75,1.62,55,70,55,45,70,45,65,40
2085,1729,2008/2009,7,2008-10-04,8659,9879,0,2.25,3.25,3.25,65,40,55,70,60,70,50,40
2086,1729,2008/2009,7,2008-10-05,8462,10194,0,1.67,3.4,6,70,70,55,40,65,70,55,35
2087,1729,2008/2009,7,2008-10-04,8528,8549,2,2.1,3.3,3.6,70,70,50,35,70,70,50,30
2088,1729,2008/2009,7,2008-10-05,8455,10252,0,1.5,4,7,70,60,70,30,70,59,50,30
2089,1729,2008/2009,8,2008-10-18,10260,8659,0,1.2,6.5,15,70,45,65,40,65,40,55,70
2090,1729,2008/2009,8,2008-10-18,9825,8668,0,1.36,4.5,10,66,30,35,30,60,65,45,40
2091,1729,2008/2009,8,2008-10-18,8650,8528,0,1.4,4.33,9,50,35,70,40,70,70,50,35
2092,1729,2008/2009,8,2008-10-18,10252,8462,1,1.83,3.25,5,70,59,50,30,70,70,55,40
2093,1729,2008/2009,8,2008-10-18,8549,8455,2,6,3.7,1.62,70,70,50,30,70,60,70,30
2094,1729,2008/2009,8,2008-10-20,10261,8456,1,3,3.25,2.4,70,60,60,45,70,60,70,45
2095,1729,2008/2009,8,2008-10-18,9879,8472,1,2.25,3.25,3.3,60,70,50,40,60,70,55,35
2096,1729,2008/2009,8,2008-10-18,8559,8655,1,2.4,3.25,3,55,70,45,35,55,70,55,45
2097,1729,2008/2009,8,2008-10-19,8667,8654,0,2.62,3.25,2.75,65,60,55,70,58,30,50,30
2098,1729,2008/2009,8,2008-10-19,10194,8586,0,3.25,3.3,2.25,65,70,55,35,70,50,50,50
2099,1729,2008/2009,9,2008-10-25,8472,10261,0,2.2,3.3,3.4,60,70,55,35,70,60,60,45
2100,1729,2008/2009,9,2008-10-26,8586,8559,0,2.05,3.3,4,70,50,50,50,55,70,45,35
2101,1729,2008/2009,9,2008-10-26,8654,9825,2,6,3.75,1.62,58,30,50,30,66,30,35,30
2102,1729,2008/2009,9,2008-10-25,8668,10260,1,7.5,4,1.5,60,65,45,40,70,45,65,40
2103,1729,2008/2009,9,2008-10-26,8456,10194,0,1.44,4.33,7.5,70,60,70,45,65,70,55,35
2104,1729,2008/2009,9,2008-10-25,8655,8549,1,2.1,3.25,3.75,55,70,55,45,70,70,50,30
2105,1729,2008/2009,9,2008-10-25,8659,8667,2,2.2,3.3,3.4,65,40,55,70,65,60,55,70
2106,1729,2008/2009,9,2008-10-26,8462,9879,1,1.83,3.5,4.5,70,70,55,40,60,70,50,40
2107,1729,2008/2009,9,2008-10-26,8528,10252,2,2.6,3.3,2.75,70,70,50,35,70,59,50,30
2108,1729,2008/2009,9,2008-10-26,8455,8650,2,1.91,3.25,4.5,70,60,70,30,50,35,70,40
2109,1729,2009/2010,1,2009-08-16,10260,8658,0,1.2,6,17,70,45,65,40,70,70,70,70
2110,1729,2009/2010,1,2009-08-16,8586,8650,0,3.2,3.25,2.3,70,50,50,50,50,35,70,40
2111,1729,2009/2010,1,2009-08-15,10252,8528,2,1.67,3.6,5.5,70,59,50,30,70,70,50,35
2112,1729,2009/2010,1,2009-08-15,8668,9825,2,3.2,3.25,2.3,60,65,45,40,66,30,35,30
2113,1729,2009/2010,1,2009-08-15,8602,8654,2,2.63,3.3,2.7,70,70,70,70,58,30,50,30
2114,1729,2009/2010,1,2009-08-15,8655,8456,2,3.6,3.25,2.1,55,70,55,45,70,60,70,45
2115,1729,2009/2010,1,2009-08-15,8559,8472,2,2.25,3.25,3.25,55,70,45,35,60,70,55,35
2116,1729,2009/2010,1,2009-08-15,8462,9879,2,2.63,3.2,2.75,70,70,55,40,60,70,50,40
2117,1729,2009/2010,1,2009-08-15,10194,8191,0,1.91,3.3,4.33,65,70,55,35,70,65,70,65
2118,1729,2009/2010,1,2009-08-15,8455,8667,0,1.17,6.5,21,70,60,70,30,65,60,55,70
2119,1729,2009/2010,10,2009-10-24,8191,8528,2,2.5,3.3,2.88,70,65,70,65,70,70,50,35
2120,1729,2009/2010,10,2009-10-24,8455,8655,0,1.2,6.5,15,70,60,70,30,55,70,55,45
2121,1729,2009/2010,10,2009-10-25,8559,8668,0,2.63,3.25,2.75,55,70,45,35,60,65,45,40
2122,1729,2009/2010,10,2009-10-24,8658,8472,0,2.9,3.25,2.5,70,70,70,70,60,70,55,35
2123,1729,2009/2010,10,2009-10-24,8586,10194,2,1.44,4.33,7.5,70,50,50,50,65,70,55,35
2124,1729,2009/2010,10,2009-10-25,8654,9825,1,7,4.2,1.5,58,30,50,30,66,30,35,30
2125,1729,2009/2010,10,2009-10-24,8602,10252,1,3.5,3.2,2.2,70,70,70,70,70,59,50,30
2126,1729,2009/2010,10,2009-10-24,8667,8462,1,2.6,3.2,2.8,65,60,55,70,70,70,55,40
2127,1729,2009/2010,10,2009-10-25,8650,10260,0,3,3.25,2.4,50,35,70,40,70,45,65,40
2128,1729,2009/2010,10,2009-10-25,8456,9879,1,1.44,4.2,8,70,60,70,45,60,70,50,40
2129,1729,2009/2010,11,2009-10-31,8462,8528,0,2.38,3.3,3,70,70,55,40,70,70,50,35
2130,1729,2009/2010,11,2009-10-31,10260,8655,0,1.17,7,19,70,45,65,40,55,70,55,45
2131,1729,2009/2010,11,2009-10-31,9879,8650,0,4.2,3.4,1.91,60,70,50,40,50,35,70,40
2132,1729,2009/2010,11,2009-10-31,8668,10252,1,2.5,3.25,2.88,60,65,45,40,70,59,50,30
2133,1729,2009/2010,11,2009-10-31,8191,8667,0,1.91,3.4,4.2,70,65,70,65,65,60,55,70
2134,1729,2009/2010,11,2009-10-31,8559,8455,2,9,4.33,1.4,55,70,45,35,70,60,70,30
2135,1729,2009/2010,11,2009-11-01,8658,8456,1,4.33,3.6,1.83,70,70,70,70,70,60,70,45
2136,1729,2009/2010,11,2009-10-31,9825,8586,0,1.57,4,6,66,30,35,30,70,50,50,50
2137,1729,2009/2010,11,2009-10-31,10194,8602,1,1.91,3.4,4.2,65,70,55,35,70,70,70,70
2138,1729,2009/2010,11,2009-10-31,8472,8654,1,2,3.3,4,60,70,55,35,58,30,50,30
2139,1729,2009/2010,12,2009-11-08,8528,9879,1,2.25,3.2,3.4,70,70,50,35,60,70,50,40
2140,1729,2009/2010,12,2009-11-08,8667,10194,0,2.75,3.3,2.6,65,60,55,70,65,70,55,35
2141,1729,2009/2010,12,2009-11-07,8602,9825,2,9,4.75,1.36,70,70,70,70,66,30,35,30
2142,1729,2009/2010,12,2009-11-08,8654,8668,2,2.4,3.3,3,58,30,50,30,60,65,45,40
2143,1729,2009/2010,12,2009-11-07,8586,8472,0,1.57,3.75,6.5,70,50,50,50,60,70,55,35
2144,1729,2009/2010,12,2009-11-07,8456,8191,1,1.33,4.75,11,70,60,70,45,70,65,70,65
2145,1729,2009/2010,12,2009-11-09,8650,8658,1,1.36,4.5,10,50,35,70,40,70,70,70,70
2146,1729,2009/2010,12,2009-11-07,10252,8559,0,1.8,3.5,4.75,70,59,50,30,55,70,45,35
2147,1729,2009/2010,12,2009-11-07,8655,8462,0,2.1,3.4,3.6,55,70,55,45,70,70,55,40
2148,1729,2009/2010,12,2009-11-08,8455,10260,0,2,3.25,4,70,60,70,30,70,45,65,40
2149,1729,2009/2010,13,2009-11-21,8658,9879,0,2.5,3.2,2.9,70,70,70,70,60,70,50,40
2150,1729,2009/2010,13,2009-11-21,8472,9825,0,6,3.75,1.62,60,70,55,35,66,30,35,30
2151,1729,2009/2010,13,2009-11-22,10194,8462,0,2.1,3.4,3.5,65,70,55,35,70,70,55,40
2152,1729,2009/2010,13,2009-11-21,8191,10252,1,3.4,3.3,2.2,70,65,70,65,70,59,50,30
2153,1729,2009/2010,13,2009-11-21,8455,8602,0,1.17,7,19,70,60,70,30,70,70,70,70
2154,1729,2009/2010,13,2009-11-21,8667,8654,1,2.88,3.25,2.5,65,60,55,70,58,30,50,30
2155,1729,2009/2010,13,2009-11-21,8650,8456,1,1.91,3.4,4.2,50,35,70,40,70,60,70,45
2156,1729,2009/2010,13,2009-11-21,10260,8668,0,1.4,4.5,9,70,45,65,40,60,65,45,40
2157,1729,2009/2010,13,2009-11-22,8586,8528,0,1.44,4.33,8,70,50,50,50,70,70,50,35
2158,1729,2009/2010,13,2009-11-22,8559,8655,2,2.25,3.2,3.4,55,70,45,35,55,70,55,45
2159,1729,2009/2010,14,2009-11-28,8462,10260,2,10,4.5,1.36,70,70,55,40,70,45,65,40
2160,1729,2009/2010,14,2009-11-28,8654,8191,0,1.8,3.6,4.5,58,30,50,30,70,65,70,65
2161,1729,2009/2010,14,2009-11-29,8602,8658,2,2.4,3.2,3.1,70,70,70,70,70,70,70,70
2162,1729,2009/2010,14,2009-11-28,8456,8667,1,1.29,5.5,11,70,60,70,45,65,60,55,70
2163,1729,2009/2010,14,2009-11-28,9879,8559,1,1.91,3.5,4.2,60,70,50,40,55,70,45,35
2164,1729,2009/2010,14,2009-11-29,8668,8650,2,3.5,3.4,2.1,60,65,45,40,50,35,70,40
2165,1729,2009/2010,14,2009-11-28,8655,10194,1,1.91,3.4,4.2,55,70,55,45,65,70,55,35
2166,1729,2009/2010,14,2009-11-28,10252,8586,1,2.5,3.25,2.88,70,59,50,30,70,50,50,50
2167,1729,2009/2010,14,2009-11-29,9825,8455,2,2.7,3.2,2.7,66,30,35,30,70,60,70,30
2168,1729,2009/2010,14,2009-11-28,8528,8472,0,2.4,3.4,2.9,70,70,50,35,60,70,55,35
2169,1729,2009/2010,15,2009-12-05,8462,8191,0,1.91,3.4,4.2,70,70,55,40,70,65,70,65
2170,1729,2009/2010,15,2009-12-05,8654,10260,2,8,4.2,1.44,58,30,50,30,70,45,65,40
2171,1729,2009/2010,15,2009-12-05,8528,8658,2,2.1,3.3,3.6,70,70,50,35,70,70,70,70
2172,1729,2009/2010,15,2009-12-05,8602,8559,0,2.38,3.25,3.1,70,70,70,70,55,70,45,35
2173,1729,2009/2010,15,2009-12-05,8456,8455,0,4.2,3.4,1.91,70,60,70,45,70,60,70,30
2174,1729,2009/2010,15,2009-12-06,9879,8472,0,2.1,3.3,3.6,60,70,50,40,60,70,55,35
2175,1729,2009/2010,15,2009-12-06,8668,8586,1,2.88,3.25,2.5,60,65,45,40,70,50,50,50
2176,1729,2009/2010,15,2009-12-05,8655,8650,1,5.25,3.8,1.67,55,70,55,45,50,35,70,40
2177,1729,2009/2010,15,2009-12-05,10252,8667,0,1.44,4.33,7.5,70,59,50,30,65,60,55,70
2178,1729,2009/2010,15,2009-12-05,9825,10194,0,1.29,5,13,66,30,35,30,65,70,55,35
2179,1729,2009/2010,16,2009-12-12,10260,10252,2,1.5,4.2,7,70,45,65,40,70,59,50,30
2180,1729,2009/2010,16,2009-12-12,10194,8528,1,2.1,3.3,3.6,65,70,55,35,70,70,50,35
2181,1729,2009/2010,16,2009-12-12,8472,8462,1,1.8,3.5,4.75,60,70,55,35,70,70,55,40
2182,1729,2009/2010,16,2009-12-12,8586,8602,2,1.25,5.75,13,70,50,50,50,70,70,70,70
2183,1729,2009/2010,16,2009-12-13,8650,9825,2,2.2,3.3,3.4,50,35,70,40,66,30,35,30
2184,1729,2009/2010,16,2009-12-12,8667,8655,1,2.8,3.25,2.6,65,60,55,70,55,70,55,45
2185,1729,2009/2010,16,2009-12-12,8455,8668,1,1.25,5.5,15,70,60,70,30,60,65,45,40
2186,1729,2009/2010,16,2009-12-12,8191,9879,1,2.63,3.25,2.75,70,65,70,65,60,70,50,40
2187,1729,2009/2010,16,2009-12-12,8559,8456,1,4.5,3.6,1.8,55,70,45,35,70,60,70,45
2188,1729,2009/2010,16,2009-12-12,8658,8654,0,2.1,3.3,3.6,70,70,70,70,58,30,50,30
2189,1729,2009/2010,17,2009-12-16,8586,8456,0,2.25,3.3,3.25,70,50,50,50,70,60,70,45
2190,1729,2009/2010,17,2009-12-15,8472,10252,2,2.88,3.3,2.5,60,70,55,35,70,59,50,30
2191,1729,2009/2010,17,2010-01-05,10194,9879,0,2.63,3.25,2.75,65,70,55,35,60,70,50,40
2192,1729,2009/2010,17,2009-12-15,10260,8602,0,1.17,7,19,70,45,65,40,70,70,70,70
2193,1729,2009/2010,17,2009-11-25,8667,8668,0,3.5,3.3,2.15,65,60,55,70,60,65,45,40
2194,1729,2009/2010,17,2009-12-16,8191,9825,1,7,4.2,1.5,70,65,70,65,66,30,35,30
2195,1729,2009/2010,17,2009-12-15,8559,8654,0,2.25,3.3,3.25,55,70,45,35,58,30,50,30
2196,1729,2009/2010,17,2009-12-15,8658,8655,0,2.2,3.25,3.4,70,70,70,70,55,70,55,45
2197,1729,2009/2010,17,2009-12-16,8650,8528,0,1.33,4.75,11,50,35,70,40,70,70,50,35
2198,1729,2009/2010,17,2009-12-16,8455,8462,0,1.14,8,19,70,60,70,30,70,70,55,40
2199,1729,2009/2010,18,2009-12-19,9825,8667,0,1.22,6,15,66,30,35,30,65,60,55,70
2200,1729,2009/2010,18,2009-12-20,8602,8191,0,2.1,3.3,3.6,70,70,70,70,70,65,70,65
2201,1729,2009/2010,18,2010-02-17,8528,8559,1,2.3,3.25,3.2,70,70,50,35,55,70,45,35
2202,1729,2009/2010,18,2009-12-20,8654,8455,1,8.5,4.5,1.4,58,30,50,30,70,60,70,30
2203,1729,2009/2010,18,2009-12-19,8462,8650,0,5.5,4,1.62,70,70,55,40,50,35,70,40
2204,1729,2009/2010,18,2009-12-19,8456,8472,0,1.53,4,7,70,60,70,45,60,70,55,35
2205,1729,2009/2010,18,2009-12-19,9879,10260,0,6.5,4,1.57,60,70,50,40,70,45,65,40
2206,1729,2009/2010,18,2009-12-20,8668,8658,1,1.83,3.5,4.5,60,65,45,40,70,70,70,70
2207,1729,2009/2010,18,2009-12-19,8655,8586,2,3.3,3.4,2.2,55,70,55,45,70,50,50,50
2208,1729,2009/2010,18,2009-12-19,10252,10194,0,1.4,4.33,9,70,59,50,30,65,70,55,35
2209,1729,2009/2010,19,2009-12-26,8528,8655,1,2.3,3.25,3.2,70,70,50,35,55,70,55,45
2210,1729,2009/2010,19,2009-12-26,8654,8462,0,2.1,3.3,3.6,58,30,50,30,70,70,55,40
2211,1729,2009/2010,19,2009-12-26,8472,8668,1,2.38,3.3,3,60,70,55,35,60,65,45,40
2212,1729,2009/2010,19,2009-12-26,8456,10194,0,1.44,4.33,7.5,70,60,70,45,65,70,55,35
2213,1729,2009/2010,19,2009-12-26,8650,8602,0,1.29,5.5,11,50,35,70,40,70,70,70,70
2214,1729,2009/2010,19,2009-12-27,8667,10260,2,8,4.2,1.4,65,60,55,70,70,45,65,40
2215,1729,2009/2010,19,2009-12-26,9879,8586,1,2.8,3.4,2.5,60,70,50,40,70,50,50,50
2216,1729,2009/2010,19,2009-12-26,8191,8559,1,2.38,3.3,3,70,65,70,65,55,70,45,35
2217,1729,2009/2010,19,2009-12-26,8658,8455,1,6.5,3.8,1.57,70,70,70,70,70,60,70,30
